# dt controlx controly u_esc u_steer dw wperiod gx gy gz ax ay az
0.010 8749 0 34 0 4 2659 0.000000 -0.015446 0.003728 -0.017578 0.026855 1.020508
0.010 8749 0 34 0 4 2599 -0.028762 -0.017577 0.005326 -0.013184 0.032227 1.014160
0.010 8749 0 34 0 4 2570 -0.003196 -0.003728 0.016512 0.000488 0.014648 1.005371
0.010 8749 0 34 0 4 2456 0.008522 -0.003728 0.007989 0.007812 0.019531 1.004883
0.010 8829 0 34 0 4 2423 -0.023436 0.005859 -0.000533 0.005371 0.027832 1.008301
0.010 9266 0 36 0 4 2455 -0.002663 0.010120 0.007989 -0.010742 0.020508 1.012207
0.010 9346 0 36 0 4 2304 -0.011718 -0.005326 0.005859 -0.017578 0.030762 1.015137
0.010 9346 0 36 0 4 2309 -0.052731 -0.009587 0.014381 -0.003418 0.017090 1.007812
0.010 10459 0 40 0 5 2244 -0.002663 -0.005859 0.006392 -0.000488 0.020996 1.005859
0.010 11612 0 45 0 4 2225 -0.052198 0.007989 -0.004794 -0.007812 0.023926 1.018066
0.010 11692 0 45 0 5 2169 0.001598 -0.009055 0.005859 -0.008301 0.022461 1.017578
0.010 11772 0 45 0 4 2117 -0.004794 -0.014381 0.009587 -0.001465 0.030273 1.014160
0.010 11772 0 45 0 5 2039 -0.021838 -0.004261 0.011718 -0.000488 0.023438 1.002930
0.010 11772 0 45 0 5 2041 -0.034621 0.001598 0.001065 -0.004883 0.026855 1.015625
0.010 11772 0 45 0 5 1964 0.014381 -0.020240 0.007457 -0.002930 0.029785 1.019531
0.010 11772 0 45 0 5 1913 0.002131 -0.020773 0.005326 0.001953 0.028809 1.011719
0.010 11772 0 45 0 5 1946 -0.042078 -0.006924 0.012783 0.003906 0.031250 0.997070
0.010 11772 0 45 0 6 1887 -0.035154 0.022903 0.009055 -0.014160 0.023926 1.023926
0.010 11772 0 45 0 5 1804 0.022903 -0.003728 0.005859 -0.002930 0.032227 1.016602
0.010 11772 0 45 0 6 1780 0.001065 -0.015446 0.010653 -0.001953 0.023926 1.000977
0.010 11772 0 45 0 6 1747 -0.101200 0.001598 -0.001065 0.000977 0.022949 1.008789
0.010 11772 0 45 0 5 1695 0.035154 -0.005326 0.001598 -0.012207 0.008301 1.027344
0.010 11772 0 45 0 6 1684 0.025566 -0.009587 0.003196 -0.011719 0.014648 1.013184
0.010 11772 0 45 0 6 1659 -0.092678 -0.002663 0.006392 0.002441 0.039062 0.993164
0.010 11772 0 45 0 6 1640 -0.054328 0.014914 -0.001598 -0.015625 0.010254 1.028809
0.010 11772 0 45 0 6 1586 0.098004 -0.009587 0.013316 -0.003418 0.018555 1.020020
0.010 11851 0 46 0 7 1594 -0.095341 0.000000 0.011185 -0.008789 0.049316 0.991699
0.010 11851 0 46 0 6 1581 -0.104929 0.011718 -0.006392 -0.011719 0.009766 1.023926
0.010 11851 0 46 0 6 1561 0.141148 -0.006924 0.011718 -0.005859 0.012695 1.023926
0.010 11851 0 46 0 7 1585 -0.096939 -0.014381 0.003196 0.000000 0.044922 0.990723
0.010 11851 0 46 0 6 1552 -0.143278 0.018109 -0.005326 -0.020996 0.007324 1.016602
0.010 11851 0 46 0 7 1499 0.147539 -0.003196 0.005859 0.002930 0.003418 1.026367
0.010 11851 0 46 0 6 1496 -0.081493 -0.023436 0.008522 0.003418 0.044922 0.993652
0.010 11851 0 46 0 7 1498 -0.140615 0.008522 -0.009055 -0.015625 0.007324 1.017578
0.010 11851 0 46 0 6 1495 0.165649 -0.002663 0.011718 0.000977 0.011230 1.022461
0.010 11851 0 46 0 7 1503 -0.118244 -0.021838 0.006392 0.001953 0.050293 0.997070
0.010 11851 0 46 0 7 1450 -0.107592 -0.004794 -0.004261 -0.008301 0.005859 1.020020
0.010 11851 0 46 0 7 1462 0.180030 -0.004261 0.018109 0.004883 0.015137 1.016602
0.010 11851 0 46 0 7 1459 0.049002 -0.003196 0.004794 -0.008301 0.046387 0.996582
0.010 11851 0 46 0 7 1423 -0.197074 0.006924 -0.001065 -0.013672 0.026367 1.017090
0.010 11851 0 46 0 6 1418 0.141680 0.004261 0.012783 -0.007324 0.001465 1.012695
0.010 11851 0 46 0 7 1419 -0.054861 -0.003196 0.006392 -0.001953 0.053223 0.992188
0.010 11851 0 46 0 7 1443 -0.133691 0.003196 -0.005859 -0.011230 0.007324 1.022461
0.010 11851 0 46 0 8 1406 0.173105 -0.000533 0.013316 0.001953 0.014160 1.011230
0.010 11851 0 46 0 7 1428 -0.160855 -0.003728 0.000000 -0.007812 0.039551 0.996582
0.010 11851 0 46 0 7 1393 -0.025034 0.010653 -0.001065 -0.013672 -0.008789 1.021973
0.010 11851 0 46 0 7 1382 0.108657 0.009055 0.010120 -0.002930 0.044922 1.003418
0.010 11851 0 46 0 7 1414 -0.186421 0.003728 0.008522 -0.015137 0.037109 1.013184
0.010 11851 0 46 0 7 1362 0.113983 -0.005859 0.002131 -0.004883 -0.004883 1.019531
0.010 11851 0 46 0 8 1412 -0.049535 -0.008522 0.007457 0.000488 0.056152 1.004395
0.010 11851 0 46 0 7 1349 -0.124636 -0.005326 0.003196 -0.014648 0.015137 1.019531
0.010 11851 0 46 0 7 1355 0.187487 -0.006924 0.017044 0.010254 0.029297 1.002930
0.010 11851 0 46 0 8 1335 -0.178964 0.011185 0.002663 -0.017090 0.043945 1.005371
0.010 11851 0 46 0 7 1344 0.025034 0.006392 0.006392 -0.004395 -0.014648 1.023926
0.010 11851 0 46 0 7 1378 0.045274 0.003728 0.009055 -0.007324 0.052734 0.996582
0.010 11851 0 46 0 8 1344 -0.166181 -0.006392 0.007457 -0.008301 0.020508 1.021973
0.010 11851 0 46 0 7 1360 0.185889 -0.008522 0.016512 0.004395 0.013184 1.014648
0.010 11851 0 46 0 8 1326 -0.163518 -0.001065 -0.003728 -0.008301 0.045898 1.000488
0.010 11851 0 46 0 7 1355 -0.025034 0.001065 0.011185 -0.010742 -0.017090 1.025391
0.010 11851 0 46 0 8 1322 0.098004 0.002131 -0.000533 -0.006348 0.051758 0.995117
0.010 11851 0 46 0 7 1353 -0.173638 -0.001598 0.006924 -0.009277 0.031250 1.019531
0.010 11851 0 46 0 8 1315 0.165116 -0.006924 0.023968 0.000977 0.005371 1.014160
0.010 11851 0 46 0 7 1337 -0.109190 -0.002131 0.003196 -0.011719 0.046387 0.996094
0.010 11851 0 46 0 8 1313 -0.037817 0.005326 0.009055 -0.002441 -0.008789 1.022949
0.010 11851 0 46 0 7 1336 0.076166 0.004261 -0.006392 -0.009277 0.049316 0.998535
0.010 11851 0 46 0 8 1307 -0.157659 -0.008522 0.001065 -0.000977 0.027344 1.024414
0.010 11851 0 46 0 8 1294 0.164051 -0.013316 0.024501 0.001465 0.007812 1.008789
0.010 11851 0 46 0 7 1299 -0.153931 -0.001598 -0.011718 -0.009277 0.045410 0.998047
0.010 11851 0 46 0 8 1286 -0.004261 0.015446 0.007457 -0.016602 -0.014648 1.021484
0.010 11851 0 46 0 8 1330 0.046339 0.002131 0.008522 -0.001953 0.043945 1.001953
0.010 11851 0 46 0 7 1280 -0.169910 0.001065 -0.007457 -0.007812 0.020508 1.020020
0.010 11851 0 46 0 8 1325 0.168312 -0.010120 0.013848 0.008301 0.014160 1.006348
0.010 11851 0 46 0 8 1287 -0.151268 -0.000533 -0.011185 -0.017090 0.043457 1.003906
0.010 11851 0 46 0 7 1320 -0.139017 -0.009587 0.008522 -0.002930 0.025879 1.021973
0.010 11851 0 46 0 8 1284 0.172040 -0.018642 0.024501 0.011719 0.021973 1.001953
0.010 11851 0 46 0 8 1271 -0.167247 -0.001065 -0.011718 -0.018555 0.038086 1.007324
0.010 11851 0 46 0 8 1313 0.049535 0.004794 0.009587 -0.009277 -0.016602 1.021484
0.010 11851 0 46 0 7 1271 -0.003728 0.007989 0.011185 -0.002930 0.053711 1.001953
0.010 11851 0 46 0 8 1315 -0.113983 -0.006392 -0.000533 -0.009277 0.016602 1.015625
0.010 11851 0 46 0 8 1280 0.171508 -0.005859 0.019707 0.004883 0.031250 1.004395
0.010 11851 0 46 0 8 1273 -0.183758 0.005859 -0.004261 -0.018066 0.039062 1.014160
0.010 11851 0 46 0 8 1303 0.096406 0.007457 0.013316 -0.007324 -0.008789 1.012695
0.010 11851 0 46 0 7 1261 -0.074036 -0.001065 0.006392 0.001465 0.052734 1.003906
0.010 11851 0 46 0 8 1300 -0.091613 0.005326 0.005859 -0.018555 -0.004395 1.017090
0.010 11851 0 46 0 8 1274 0.136886 0.002131 0.006924 -0.003906 0.045898 0.993652
0.010 11851 0 46 0 8 1258 -0.166181 0.005859 0.004261 -0.021484 0.024902 1.021484
0.010 11851 0 46 0 8 1294 0.147006 -0.009587 0.012251 0.007812 0.003906 1.003906
0.010 11851 0 46 0 8 1271 -0.122505 0.005859 -0.001598 -0.013184 0.048340 1.005859
0.010 11851 0 46 0 7 1299 -0.015446 0.006392 0.015446 -0.009277 -0.014160 1.018555
0.010 11851 0 46 0 8 1264 0.037817 0.011185 0.005326 -0.004395 0.055664 0.993164
0.010 11851 0 46 0 8 1254 -0.139017 -0.010120 0.002663 -0.007324 0.019531 1.021484
0.010 11851 0 46 0 8 1291 0.154996 -0.012251 0.019707 0.010254 0.024414 1.001953
0.010 11851 0 46 0 8 1272 -0.161920 0.009587 -0.012251 -0.024902 0.035645 1.008301
0.010 11851 0 46 0 8 1250 0.079895 0.004794 0.010120 -0.009766 -0.012695 1.015137
0.010 11851 0 46 0 8 1296 -0.056992 -0.003196 -0.005326 0.000000 0.061035 0.995605
0.010 11851 0 46 0 7 1249 -0.091080 0.009055 0.008522 -0.019043 0.004395 1.017090
0.010 11851 0 46 0 8 1291 0.099602 0.003196 0.023436 -0.003418 0.039551 1.002930
0.010 11851 0 46 0 8 1257 -0.171508 0.000533 -0.001065 -0.014160 0.025879 1.019531
0.010 11851 0 46 0 8 1254 0.150202 -0.019175 0.010653 0.014648 0.006348 1.006348
0.010 11851 0 46 0 8 1287 -0.118777 0.000000 -0.012251 -0.017090 0.050781 1.002930
0.010 11851 0 46 0 8 1258 0.002131 0.007457 0.006924 -0.010254 -0.017090 1.018555
0.010 11851 0 46 0 8 1246 0.017577 0.013848 0.015979 -0.011719 0.051758 0.999512
0.010 11851 0 46 0 8 1287 -0.132093 -0.017044 0.012783 -0.005859 0.018555 1.018066
0.010 11851 0 46 0 8 1257 0.177367 -0.011185 0.021838 0.012207 0.033203 1.000977
0.010 11851 0 46 0 8 1242 -0.184823 0.011185 -0.013316 -0.025391 0.037109 1.008789
0.010 11851 0 46 0 7 1259 0.105994 -0.001065 0.007457 -0.010254 -0.009766 1.017090
0.010 11851 0 46 0 8 1245 -0.078830 0.006392 0.004261 -0.001953 0.061523 1.001465
0.010 11851 0 46 0 8 1280 -0.063916 0.007457 0.004261 -0.016113 0.001465 1.018555
0.010 11851 0 46 0 8 1262 0.144343 -0.015446 0.010653 0.007324 0.000977 1.014648
0.010 11851 0 46 0 8 1238 -0.115581 0.000000 0.002663 -0.007812 0.056152 1.000000
0.010 11851 0 46 0 8 1281 -0.029827 0.003728 0.010653 -0.011719 -0.016602 1.021484
0.010 11851 0 46 0 8 1255 0.036219 0.003728 0.004261 -0.003418 0.043945 0.998535
0.010 11851 0 46 0 8 1242 -0.160855 -0.016512 -0.006924 -0.004883 0.020020 1.011230
0.010 11851 0 46 0 8 1282 0.186954 -0.012783 0.020773 0.012207 0.028809 1.009766
0.010 11851 0 46 0 8 1259 -0.177367 0.011185 -0.004794 -0.024902 0.037109 1.009766
0.010 11851 0 46 0 8 1239 0.078297 0.004794 0.010653 -0.009766 -0.013672 1.019531
0.010 11851 0 46 0 8 1277 -0.037817 -0.005326 0.003196 -0.001465 0.057129 0.998047
0.010 11931 0 46 0 8 1255 -0.105461 0.013316 0.004261 -0.015137 -0.001953 1.019531
0.010 11931 0 46 0 8 1239 0.102265 0.001065 0.016512 -0.005859 0.042969 1.000000
0.010 11931 0 46 0 8 1280 -0.168312 0.002131 0.006924 -0.011230 0.025391 1.016602
0.010 11891 0 46 0 7 1239 0.162985 -0.027697 0.017044 0.013184 0.015137 1.005371
0.010 11891 0 46 0 8 1283 -0.128364 0.001065 -0.008522 -0.019043 0.044922 1.005859
0.010 11891 0 46 0 8 1256 0.002131 0.004261 0.008522 -0.007812 -0.019043 1.018555
0.010 11891 0 46 0 8 1239 -0.005859 0.001065 -0.001598 0.002930 0.050781 1.001953
0.010 11970 0 46 0 8 1281 -0.101200 -0.010653 0.006392 -0.006836 0.008301 1.016113
0.010 11891 0 46 0 8 1250 0.137419 -0.006392 0.024501 0.005859 0.036133 1.000488
0.010 11891 0 46 0 8 1244 -0.172040 0.004261 -0.005326 -0.020996 0.030273 1.015137
0.010 11891 0 46 0 8 1287 0.140615 -0.015446 0.016512 0.005859 -0.001465 1.012695
0.010 11891 0 46 0 8 1257 -0.111853 0.000533 -0.012783 -0.006348 0.050781 0.999512
0.010 11891 0 46 0 8 1238 -0.028762 0.007989 0.003196 -0.012695 -0.013184 1.020020
0.010 11851 0 46 0 8 1279 0.032491 0.010653 0.017044 -0.012207 0.051270 0.995605
0.010 11851 0 46 0 8 1251 -0.145941 -0.011718 0.004794 -0.003906 0.014160 1.017090
0.010 11772 0 45 0 8 1239 0.175769 -0.017044 0.017044 0.007324 0.028320 1.000000
0.010 11772 0 45 0 8 1273 -0.175236 0.005859 -0.005859 -0.018066 0.039551 1.016113
0.010 11772 0 45 0 8 1255 0.090547 -0.005859 0.011718 -0.004883 -0.016113 1.013672
0.010 7198 0 28 0 8 1242 -0.075634 -0.002131 -0.002131 0.002441 0.052734 0.997559
0.010 0 0 0 0 8 1276 -0.070307 0.000000 -0.002131 -0.012695 -0.000977 1.013672
0.010 0 0 0 0 8 1266 0.106526 0.004261 0.015446 -0.003418 0.051270 0.997070
0.010 0 0 0 0 7 1328 -0.175236 0.005859 0.005326 -0.012207 0.027344 1.018066
0.010 0 0 0 0 8 1297 0.168844 -0.002663 0.031958 0.018066 0.019531 1.002930
0.010 0 0 0 0 8 1298 -0.132625 0.009055 -0.000533 -0.014648 0.045410 1.003418
0.010 0 0 0 0 7 1330 -0.002663 0.012783 0.006924 -0.018066 -0.021484 1.020996
0.010 0 0 0 0 8 1333 0.039947 0.000533 0.006924 -0.009766 0.050293 0.996094
0.010 0 0 0 0 7 1376 -0.178432 0.006924 -0.012783 -0.019043 0.044922 1.000977
0.010 0 0 0 0 7 1426 0.017577 -0.004794 0.007989 -0.009766 -0.005859 1.021973
0.010 0 0 0 0 7 1398 0.067112 -0.004261 0.008522 -0.006836 0.043457 1.006348
0.010 0 0 0 0 7 1432 -0.174171 -0.005326 0.004794 -0.002930 0.028320 1.015625
0.010 0 0 0 0 7 1504 0.133691 -0.006392 0.013848 0.005859 -0.002930 1.008789
0.010 0 0 0 0 7 1451 -0.083623 -0.009055 -0.009055 0.001465 0.049805 0.997070
0.010 0 0 0 0 7 1506 -0.084689 -0.006392 0.007457 -0.007812 0.012695 1.025879
0.010 0 0 0 0 6 1521 0.155529 -0.006924 0.016512 -0.004395 0.024902 1.005371
0.010 0 0 0 0 7 1575 -0.149137 -0.011718 -0.006924 -0.003906 0.043945 1.006348
0.010 0 0 0 0 6 1614 -0.023968 0.003728 0.006924 -0.013184 0.003906 1.022461
0.010 0 0 0 0 6 1656 0.105461 -0.008522 0.010120 0.000000 0.031250 0.999023
0.010 0 0 0 0 6 1661 -0.161920 0.009055 -0.005859 -0.005859 0.035645 0.996094
0.010 0 0 0 0 6 1694 0.019707 0.010653 0.011185 -0.011719 0.001465 1.026367
0.010 0 0 0 0 6 1712 0.087352 -0.006924 0.010653 -0.001953 0.028320 1.003418
0.010 0 0 0 0 6 1751 -0.166181 -0.004794 -0.005859 -0.001953 0.032227 0.999023
0.010 0 0 0 0 6 1787 0.012783 0.000000 0.000533 -0.010254 0.005859 1.025391
0.010 0 0 0 0 5 1769 0.090547 -0.008522 0.014914 -0.006836 0.027344 1.007812
0.010 0 0 0 0 6 1803 -0.133158 -0.006392 -0.003196 0.000488 0.037109 0.991211
0.010 0 0 0 0 5 1807 -0.038350 0.013848 0.002663 -0.012207 0.008301 1.023926
0.010 0 0 0 0 6 1873 0.081493 -0.010120 0.014914 -0.005371 0.018555 1.011230
0.010 0 0 0 0 5 1942 -0.104396 0.003196 -0.002131 -0.007324 0.024902 0.994141
0.010 0 0 0 0 5 1939 -0.075634 0.018109 -0.009055 -0.014160 0.016602 1.010742
0.010 0 0 0 0 5 1946 0.064981 -0.004261 0.006924 -0.007812 0.024902 1.021973
0.010 0 0 0 0 5 2056 -0.005326 -0.014914 0.019175 -0.004395 0.029785 0.998535
0.010 0 0 0 0 5 2036 -0.064981 0.004794 0.005859 -0.006836 0.025879 0.995117
0.010 0 0 0 0 5 2060 0.012783 0.017577 0.007989 -0.013184 0.024902 1.018555
0.010 0 0 0 0 5 2170 0.019175 -0.008522 0.013848 -0.010254 0.035156 1.014160
0.010 0 0 0 0 4 2146 -0.028762 -0.006392 0.017577 -0.002441 0.024414 0.995605
0.010 0 0 0 0 5 2250 -0.023436 0.010653 0.002131 -0.009277 0.023438 1.000488
0.010 0 0 0 0 4 2221 -0.008522 0.009587 0.005326 -0.012207 0.025391 1.014160
0.010 0 0 0 0 5 2322 -0.001065 -0.009587 0.009587 -0.010742 0.031250 1.005859
0.010 0 0 0 0 4 2329 -0.019175 -0.005859 0.013848 -0.004883 0.025879 0.997559
0.010 0 0 0 0 4 2371 -0.013848 0.006924 0.007457 -0.001465 0.019531 1.000977
0.010 0 0 0 0 4 2497 -0.026099 0.011185 -0.011718 -0.009766 0.021484 1.010254
0.010 0 0 0 0 4 2471 -0.007457 -0.006392 0.007457 -0.009766 0.030762 1.014160
0.010 0 0 0 0 4 2519 -0.012783 -0.009587 0.010120 -0.013184 0.029297 1.007812
0.010 0 0 0 0 4 2642 -0.010653 -0.010120 0.018109 -0.002930 0.032227 1.002930
0.010 0 0 0 0 4 2606 0.004261 0.003728 0.011718 0.002441 0.018555 1.001953
0.010 0 0 0 0 4 2687 -0.027697 0.005859 -0.007457 -0.006836 0.022461 1.012207
0.010 0 0 0 0 3 2746 -0.018642 -0.000533 -0.001598 -0.008301 0.023438 1.012695
0.010 0 0 0 0 4 2890 -0.006924 -0.013848 0.010653 -0.011230 0.030762 1.013184
0.010 0 0 0 0 3 2931 -0.034621 -0.009055 0.015979 -0.002930 0.026367 1.000488
0.010 0 0 0 0 4 2934 0.005859 0.011718 0.010120 -0.000488 0.009277 1.012695
0.010 0 0 0 0 3 2998 -0.030360 0.003196 -0.009055 0.000000 0.022949 1.007324
0.010 0 0 0 0 3 3091 -0.026632 0.001598 -0.006924 -0.009277 0.023438 1.013184
0.010 0 0 0 0 3 3128 0.009587 -0.013848 0.011718 -0.013672 0.031738 1.013672
0.010 0 0 0 0 4 3241 -0.047404 -0.007457 0.015979 -0.012695 0.030762 1.007324
0.010 0 0 0 0 3 3306 -0.009055 0.005859 0.016512 -0.000977 0.018555 1.006348
0.010 0 0 0 0 2 3353 0.008522 0.008522 0.003196 0.000000 0.020508 1.001953
0.010 0 0 0 0 3 3468 -0.027697 0.011718 -0.004261 -0.006836 0.021484 1.009277
0.010 0 0 0 0 3 3561 -0.003196 -0.004794 -0.001065 -0.009277 0.028320 1.015137
0.010 0 0 0 0 3 3635 -0.029295 -0.018642 0.010653 -0.010742 0.030273 1.014160
0.010 0 0 0 0 3 3776 -0.041013 -0.015979 0.016512 -0.009277 0.024414 1.010742
0.010 0 0 0 0 2 3929 -0.023436 -0.000533 0.014381 -0.004883 0.018555 1.002930
0.010 0 0 0 0 3 4036 -0.012783 0.015446 0.004261 -0.000488 0.017090 1.002441
0.010 0 0 0 0 2 4055 0.010653 0.012251 -0.005859 -0.003418 0.022461 1.004883
0.010 0 0 0 0 2 4160 -0.011718 0.007457 0.000533 -0.014160 0.026367 1.008789
0.010 0 0 0 0 3 4265 -0.020773 -0.008522 0.012251 -0.011230 0.033691 1.011230
0.010 0 0 0 0 2 4544 -0.034621 -0.018109 0.014914 -0.008789 0.030273 1.010254
0.010 0 0 0 0 2 4527 -0.025566 -0.015446 0.013316 -0.004883 0.023438 1.006836
0.010 0 0 0 0 2 4589 -0.025034 -0.003728 0.001065 -0.000977 0.015625 1.003906
0.010 0 0 0 0 2 4905 -0.009055 0.009055 -0.003196 -0.001465 0.016602 1.001465
0.010 0 0 0 0 2 4893 -0.012783 0.014914 -0.002131 -0.004883 0.018555 1.004883
0.010 0 0 0 0 2 5002 -0.007457 0.007457 0.006924 -0.011230 0.015137 1.010742
0.010 0 0 0 0 2 5345 -0.023436 -0.001598 0.002663 -0.013184 0.025879 1.012695
0.010 0 0 0 0 2 5471 -0.034088 -0.010653 0.001598 -0.011719 0.023438 1.011230
0.010 0 0 0 0 2 5645 -0.021838 -0.013316 0.007989 -0.007324 0.031250 1.008789
0.010 0 0 0 0 2 6004 -0.039415 -0.001598 0.009055 -0.004395 0.024902 1.004883
0.010 0 0 0 0 1 5946 -0.022371 0.004261 0.005326 -0.001465 0.022461 1.006836
0.010 0 0 0 0 2 6358 -0.020240 0.003728 0.005859 -0.003418 0.021973 1.004883
0.010 0 0 0 0 1 6301 -0.020240 0.006924 0.006392 -0.006836 0.019043 1.005371
0.010 0 0 0 0 2 6800 -0.007989 0.001598 0.006392 -0.011230 0.017090 1.009277
0.010 0 0 0 0 1 6810 -0.013316 -0.003728 0.005859 -0.010254 0.020996 1.009766
0.010 0 0 0 0 2 7360 -0.006392 -0.005859 0.005326 -0.010254 0.021484 1.006836
0.010 0 0 0 0 1 7301 -0.010120 -0.001598 0.002131 -0.006348 0.025391 1.007324
0.010 0 0 0 0 1 7637 -0.021305 0.003728 0.003196 -0.006348 0.026367 1.008789
0.010 0 0 0 0 1 8010 -0.020240 0.002131 0.007989 -0.005371 0.034668 1.002441
0.010 0 0 0 0 2 8468 -0.026632 0.001065 0.010653 -0.004883 0.028809 1.012207
0.010 0 0 0 0 1 9104 -0.021305 -0.008522 0.008522 -0.004883 0.025879 1.012207
0.010 0 0 0 0 1 9144 -0.021838 -0.004794 0.002663 -0.008301 0.020996 1.010254
0.010 0 0 0 0 1 9791 -0.016512 -0.002131 0.003196 -0.010254 0.019531 1.008301
0.010 0 0 0 0 1 10697 -0.015446 0.001065 0.002663 -0.007324 0.020508 1.008789
0.010 0 0 0 0 1 10697 -0.009587 0.005326 0.007457 -0.007812 0.021973 1.009766
0.010 0 0 0 0 0 10697 -0.010653 0.002131 0.007989 -0.002930 0.024902 1.007812
0.010 0 0 0 0 1 11444 -0.014914 -0.002131 0.005859 -0.003418 0.026855 1.009766
0.010 0 0 0 0 1 12682 -0.020773 -0.003728 0.007457 -0.005371 0.026855 1.006836
0.010 0 0 0 0 1 12772 -0.024501 -0.000533 0.005326 -0.006836 0.025879 1.011230
0.010 0 0 0 0 0 12772 -0.025566 -0.000533 0.005326 -0.008789 0.024414 1.008789
0.010 0 0 0 0 1 14230 -0.021838 0.001065 0.003196 -0.006836 0.021484 1.009277
0.010 0 0 0 0 1 15944 -0.014914 -0.001065 0.003728 -0.005859 0.020996 1.010742
0.010 0 0 0 0 0 15944 -0.014381 0.000000 0.005326 -0.005371 0.022461 1.009766
0.010 0 0 0 0 1 17441 -0.010120 -0.001598 0.005859 -0.005371 0.022461 1.008301
0.010 0 0 0 0 0 17441 -0.013316 -0.003728 0.005859 -0.003906 0.026855 1.009766
0.010 0 0 0 0 1 19811 -0.019175 -0.004261 0.004794 -0.007812 0.025391 1.012695
0.010 0 0 0 0 0 19811 -0.020773 -0.005326 0.007457 -0.006348 0.024902 1.009277
0.010 0 0 0 0 0 19811 -0.022903 -0.001065 0.007457 -0.004883 0.024414 1.009277
0.010 0 0 0 0 1 25430 -0.019707 0.006392 0.005326 0.000000 0.025391 1.001465
0.010 0 0 0 0 0 25430 -0.023968 0.006924 0.002663 -0.008789 0.022461 1.013672
0.010 0 0 0 0 0 25430 -0.017044 -0.012783 0.003196 -0.011230 0.022461 1.014648
0.010 0 0 0 0 0 25430 -0.020240 -0.004261 0.003196 -0.009277 0.022461 1.007812
0.010 0 0 0 0 0 25430 -0.021838 0.026099 0.004794 -0.009766 0.020996 0.999023
0.010 0 0 0 0 0 25430 -0.010120 0.011718 0.007457 -0.002441 0.026367 1.011230
0.010 0 0 0 0 0 25430 -0.012251 0.001065 0.009055 -0.003418 0.028320 1.007324
0.010 0 0 0 0 0 25430 -0.023436 -0.002663 0.005326 -0.014648 0.026855 1.013184
0.010 0 0 0 0 0 25430 -0.018642 -0.012783 0.006924 -0.017578 0.021484 1.018066
0.010 0 0 0 0 0 25430 -0.025566 -0.015979 0.006392 -0.013184 0.023926 1.011230
0.010 0 0 0 0 0 0 -0.019175 -0.006924 0.005326 -0.003906 0.022461 1.006836
0.010 0 0 0 0 0 0 -0.011185 -0.001065 0.004261 0.002930 0.022949 1.005859
0.010 0 0 0 0 0 0 -0.016512 0.010653 0.006924 0.001465 0.025879 1.003906
0.010 0 0 0 0 0 0 -0.020773 0.014381 0.007457 -0.003906 0.024414 1.005859
0.010 0 0 0 0 0 0 -0.018109 0.002663 0.007989 -0.009766 0.024414 1.011230
0.010 0 0 0 0 0 0 -0.021838 -0.007457 0.005859 -0.012695 0.023926 1.014160
0.010 0 0 0 0 0 0 -0.022903 -0.008522 0.004261 -0.011719 0.022461 1.010742
0.010 0 0 0 0 0 0 -0.018109 -0.006392 0.003196 -0.006348 0.022461 1.008301
0.010 0 0 0 0 0 0 -0.017044 0.000533 0.005859 -0.002930 0.023926 1.008789
0.010 0 0 0 0 0 0 -0.015979 0.005859 0.007989 -0.002930 0.023926 1.007324
0.010 0 0 0 0 0 0 -0.015979 0.004794 0.007457 -0.005859 0.023926 1.007812
0.010 0 0 0 0 0 0 -0.016512 0.001598 0.006392 -0.008789 0.023926 1.011719
0.010 0 0 0 0 0 0 -0.018642 -0.004261 0.004794 -0.009766 0.023926 1.012207
0.010 0 0 0 0 0 0 -0.020240 -0.006392 0.003728 -0.008301 0.023926 1.009277
0.010 0 0 0 0 0 0 -0.019175 -0.003196 0.005859 -0.005859 0.024414 1.008789
0.010 0 0 0 0 0 0 -0.018642 0.001065 0.006924 -0.003906 0.024414 1.009277
0.010 0 0 0 0 0 0 -0.019707 0.003196 0.007457 -0.004883 0.024414 1.007812
0.010 0 0 0 0 0 0 -0.017577 0.001598 0.006392 -0.007324 0.023438 1.009277
0.010 0 0 0 0 0 0 -0.017577 -0.001065 0.005326 -0.008789 0.023438 1.011719
0.010 0 0 0 0 0 0 -0.020240 -0.003196 0.004261 -0.008301 0.023438 1.010742
0.010 0 0 0 0 0 0 -0.019175 -0.003196 0.005326 -0.006836 0.023926 1.008789
0.010 0 0 0 0 0 0 -0.018642 -0.000533 0.006924 -0.005371 0.024902 1.009277
0.010 0 0 0 0 0 0 -0.019707 0.001598 0.006924 -0.005371 0.024902 1.009277
0.010 0 0 0 0 0 0 -0.020240 0.001065 0.005326 -0.006348 0.023926 1.008789
0.010 0 0 0 0 0 0 -0.018642 0.000533 0.005859 -0.007324 0.023438 1.010254
0.010 0 0 0 0 0 0 -0.017577 -0.001598 0.005326 -0.007812 0.023438 1.011230
0.010 0 0 0 0 0 0 -0.018642 -0.002663 0.004794 -0.007324 0.023438 1.010254
0.010 0 0 0 0 0 0 -0.019175 -0.001598 0.005859 -0.006348 0.022949 1.008789
0.010 0 0 0 0 0 0 -0.017044 0.000000 0.005326 -0.005859 0.023438 1.009766
0.010 0 0 0 0 0 0 -0.018642 0.000000 0.005859 -0.006348 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.019707 0.000533 0.005859 -0.006836 0.023438 1.009277
